First name Last name	Last name of the artist 	First name of the artist	Sex of the artist (F/M/FM/empty)	Membership in movement, if applicable	Biographical elements	Detailed address of the artist, as it appears in the catalogue	Country of the artist	State of the artist	City of the artist	City coordinate location	City lat	City long	Street number of the artist's address	Street name of the artist's address	Street coordinate location	Street lat	Street long	Floor level of the artist's address	Local address of the artist	Additional information on the artist's address	Address as it appears in the catalogue	Country of the artist 2	State of the artist 2	City of the artist 2	Street number of the artist's address 2	Street name of the artist's address 2	Floor level of the artist's address 2	Local address of the artist 2	Additional information on the artist's address 2	Artist's nationality	Student of	Birth year	Month of birth	Day of birth	Detailed birth address of the artist, as it appears in the catalogue	Country of birth	State of birth	City of birth	Street number of the birth address	Street name of the birth address	Floor level of the birth address	Local address of birth	Additional information on the birth address	Year of death	Month of death	Day of death	Detailed death address of the artist, as it appears in the catalogue	Country of death	State of death	City of death	Street number of the death address	Street name of the death address	Floor level of the death address	Local address of death	Additional information on the death address	Notes	Number	Title of artwork	Subtitle	Dimension_bis	Medium_bis	Translated title	Start year of creation	Start month of creation	Start day of creation	End year of creation	End month of creation	End day of creation	Country of creation	State of creation	City of creation	Dimensions	Categories	Medium	Room	Chapter of the catalogue ?	Price	Location/Owner	Owner's country	Owner's state	Owner's city	Notes2
Arthur DA CUNHA 	DA CUNHA 	Arthur	M	Photo-Club de Paris / Société Française de Photographie	 P. C. P. - S. F. P. 3, rue Meissonier, Paris.	 3, rue Meissonier, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	3	rue Meissonier	48.8831,2.3044	48.8831	2.3044	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	162	L'Age heureux.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Arthur DA CUNHA 	DA CUNHA 	Arthur	M	Photo-Club de Paris / Société Française de Photographie	 P. C. P. - S. F. P. 3, rue Meissonier, Paris.	 3, rue Meissonier, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	3	rue Meissonier	48.8831,2.3044	48.8831	2.3044	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	163	Langrune.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Arthur DA CUNHA 	DA CUNHA 	Arthur	M	Photo-Club de Paris / Société Française de Photographie	 P. C. P. - S. F. P. 3, rue Meissonier, Paris.	 3, rue Meissonier, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	3	rue Meissonier	48.8831,2.3044	48.8831	2.3044	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	164	Le Sommeil du juste.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Louis DARDONVILLE 	DARDONVILLE 	Louis	M	Photo-Club de Paris / Société d'Excursions des Amateurs Photographes	 P. C. P. - S. A. E. 5, place de la République, Paris.	 5, place de la République, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	5	place de la République	48.867277777778,2.3640555555556	48.867277777778	2.3640555555556	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	165	Barrage du Loing, à Moret.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Achille DARNIS 	DARNIS 	Achille	M	Photo-Club de Paris / Société d'Excursions des Amateurs Photographes	 P. C. P. - S. A. E. 4, rue Marbeuf, Paris.	 4, rue Marbeuf, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	4	rue Marbeuf	48.8685,2.30343	48.8685	2.30343	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	166	Fou Rire.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Achille DARNIS 	DARNIS 	Achille	M	Photo-Club de Paris / Société d'Excursions des Amateurs Photographes	 P. C. P. - S. A. E. 4, rue Marbeuf, Paris.	 4, rue Marbeuf, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	4	rue Marbeuf	48.8685,2.30343	48.8685	2.30343	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	167	Petite Chouette.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Achille DARNIS 	DARNIS 	Achille	M	Photo-Club de Paris / Société d'Excursions des Amateurs Photographes	 P. C. P. - S. A. E. 4, rue Marbeuf, Paris.	 4, rue Marbeuf, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	4	rue Marbeuf	48.8685,2.30343	48.8685	2.30343	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	168	Au Quartier. 	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Achille DARNIS 	DARNIS 	Achille	M	Photo-Club de Paris / Société d'Excursions des Amateurs Photographes	 P. C. P. - S. A. E. 4, rue Marbeuf, Paris.	 4, rue Marbeuf, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	4	rue Marbeuf	48.8685,2.30343	48.8685	2.30343	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	169	L'Avenue de l'Alma.	A. Pl.	Agrandissement	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Achille DARNIS 	DARNIS 	Achille	M	Photo-Club de Paris / Société d'Excursions des Amateurs Photographes	 P. C. P. - S. A. E. 4, rue Marbeuf, Paris.	 4, rue Marbeuf, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	4	rue Marbeuf	48.8685,2.30343	48.8685	2.30343	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	170	La Berge inondée.	A. Pl.	Agrandissement	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Ludwig DAVID 	DAVID 	Ludwig	M	Camera Club de Vienne / Linked Ring	 C. C. V. - L. R. Camera Club, Vienne (Autriche).	 Camera Club, Vienne (Autriche).	Austria	 	Vienna	48.208333333333336,16.3725	48.208333333333336	16.3725	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	171	Les Foins.	Pl.	Pl.	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Ludwig DAVID 	DAVID 	Ludwig	M	Camera Club de Vienne / Linked Ring	 C. C. V. - L. R. Camera Club, Vienne (Autriche).	 Camera Club, Vienne (Autriche).	Austria	 	Vienna	48.208333333333336,16.3725	48.208333333333336	16.3725	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	172	Un Village.	Pl.	Pl.	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Ludwig DAVID 	DAVID 	Ludwig	M	Camera Club de Vienne / Linked Ring	 C. C. V. - L. R. Camera Club, Vienne (Autriche).	 Camera Club, Vienne (Autriche).	Austria	 	Vienna	48.208333333333336,16.3725	48.208333333333336	16.3725	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	173	Crépuscule.	Pl.	Pl.	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Geo. DAVISON 	DAVISON 	Geo.	M	Linked Ring	 L. R. Camera Club, 28, Charing Cross Road, Londres.	Camera Club, 28, Charing Cross Road, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	28	Charing Cross Road	51.511666666667,-0.1275	51.511666666667	-0.1275	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	174	Pont de piétons à Charing Cross.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Geo. DAVISON 	DAVISON 	Geo.	M	Linked Ring	 L. R. Camera Club, 28, Charing Cross Road, Londres.	Camera Club, 28, Charing Cross Road, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	28	Charing Cross Road	51.511666666667,-0.1275	51.511666666667	-0.1275	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	175	Vue prise de l'embarcadère.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Geo. DAVISON 	DAVISON 	Geo.	M	Linked Ring	 L. R. Camera Club, 28, Charing Cross Road, Londres.	Camera Club, 28, Charing Cross Road, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	28	Charing Cross Road	51.511666666667,-0.1275	51.511666666667	-0.1275	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	176	Un Lac dans le parc de Whiston.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Geo. DAVISON 	DAVISON 	Geo.	M	Linked Ring	 L. R. Camera Club, 28, Charing Cross Road, Londres.	Camera Club, 28, Charing Cross Road, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	28	Charing Cross Road	51.511666666667,-0.1275	51.511666666667	-0.1275	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	177	Paysage avec des bestiaux.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Geo. DAVISON 	DAVISON 	Geo.	M	Linked Ring	 L. R. Camera Club, 28, Charing Cross Road, Londres.	Camera Club, 28, Charing Cross Road, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	28	Charing Cross Road	51.511666666667,-0.1275	51.511666666667	-0.1275	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	178	Quai en ruines.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Geo. DAVISON 	DAVISON 	Geo.	M	Linked Ring	 L. R. Camera Club, 28, Charing Cross Road, Londres.	Camera Club, 28, Charing Cross Road, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	28	Charing Cross Road	51.511666666667,-0.1275	51.511666666667	-0.1275	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	179	Champ d’avoine.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Geo. DAVISON 	DAVISON 	Geo.	M	Linked Ring	 L. R. Camera Club, 28, Charing Cross Road, Londres.	Camera Club, 28, Charing Cross Road, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	28	Charing Cross Road	51.511666666667,-0.1275	51.511666666667	-0.1275	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	180	Marée basse.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Geo. DAVISON 	DAVISON 	Geo.	M	Linked Ring	 L. R. Camera Club, 28, Charing Cross Road, Londres.	Camera Club, 28, Charing Cross Road, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	28	Charing Cross Road	51.511666666667,-0.1275	51.511666666667	-0.1275	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	181	Reflets.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Geo. DAVISON 	DAVISON 	Geo.	M	Linked Ring	 L. R. Camera Club, 28, Charing Cross Road, Londres.	Camera Club, 28, Charing Cross Road, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	28	Charing Cross Road	51.511666666667,-0.1275	51.511666666667	-0.1275	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	182	Un Portrait.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Geo. DAVISON 	DAVISON 	Geo.	M	Linked Ring	 L. R. Camera Club, 28, Charing Cross Road, Londres.	Camera Club, 28, Charing Cross Road, Londres.	England	 	London	51.507222222222,-0.1275	51.507222222222	-0.1275	28	Charing Cross Road	51.511666666667,-0.1275	51.511666666667	-0.1275	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	183	Un Canal en Berkshire.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
W. DAWES 	DAWES 	W.			 145, Chesnut Road, Plumstead (Angleterre).	 145, Chesnut Road, Plumstead (Angleterre).	England	 	Plumstead	51.486988888889,0.079811111111111	51.486988888889	0.079811111111111	145	 Chesnut Road				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	184	Un Champ de chardons.	Br.	Br.	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Fred DEAN 	DEAN 	Fred	M		 Hawarden-Burgesshill (Angleterre).	 Hawarden-Burgesshill (Angleterre).	England	 	Burgess Hill	50.9535,-0.1262	50.9535	-0.1262	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	185	Après l'Orage.	A. Ch.	Agrandissement	Papier au charbon	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Fred DEAN 	DEAN 	Fred	M		 Hawarden-Burgesshill (Angleterre).	 Hawarden-Burgesshill (Angleterre).	England	 	Burgess Hill	50.9535,-0.1262	50.9535	-0.1262	 					 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	186	Le Soir, à marée basse.	A. Pl.	Agrandissement	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Désiré DE CLERCQ 	DE CLERCQ 	Désiré	M	Association Belge de Photographie	 A. B. DE PH. Grandplace, Grammont (Belgique).	Grandplace, Grammont (Belgique).	Belgium	 	Geraardsbergen	50.766666666667,3.8666666666667	50.766666666667	3.8666666666667	 	Grandplace				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	187	La Fille du pêcheur.	Pl.	Pl.	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Désiré DE CLERCQ 	DE CLERCQ 	Désiré	M	Association Belge de Photographie	 A. B. DE PH. Grandplace, Grammont (Belgique).	Grandplace, Grammont (Belgique).	Belgium	 	Geraardsbergen	50.766666666667,3.8666666666667	50.766666666667	3.8666666666667	 	Grandplace				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	188	Matinée de Septembre.	Pl.	Pl.	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Désiré DE CLERCQ 	DE CLERCQ 	Désiré	M	Association Belge de Photographie	 A. B. DE PH. Grandplace, Grammont (Belgique).	Grandplace, Grammont (Belgique).	Belgium	 	Geraardsbergen	50.766666666667,3.8666666666667	50.766666666667	3.8666666666667	 	Grandplace				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	189	Le Charron-Tourneur.	Pl.	Pl.	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Désiré DE CLERCQ 	DE CLERCQ 	Désiré	M	Association Belge de Photographie	 A. B. DE PH. Grandplace, Grammont (Belgique).	Grandplace, Grammont (Belgique).	Belgium	 	Geraardsbergen	50.766666666667,3.8666666666667	50.766666666667	3.8666666666667	 	Grandplace				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	190	Matinée d’Octobre. Brouillard ensoleillé.	Pl.	Pl.	Papier au platine	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Albert DEGRYSE 	DEGRYSE 	Albert	M	Association Belge de Photographie	 A. B. DE PH. rue de boulevard de Lille, Courtrai.	rue de boulevard de Lille, Courtrai.	Belgium	 	Kortrijk	50.833333333333,3.2666666666667	50.833333333333	3.2666666666667	 	rue de boulevard de Lille				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	191	Avant la Pluie.				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
DELCOMINETE	DELCOMINETE				 23, rue des Ponts, Nancy (Meurthe-et-Moselle).	 23, rue des Ponts, Nancy (Meurthe-et-Moselle).	France	 	Nancy	48.692777777778,6.1836111111111	48.692777777778	6.1836111111111	23	rue des Ponts	48.68754,6.18249	48.68754	6.18249	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	192	Un Artiste dans sa chambre.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Robert DEMACHY 	DEMACHY 	Robert	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 13, rue François 1er, Paris.	 13, rue François 1er, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	13	Rue François-Ier	48.8679,2.30497	48.8679	2.30497	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	193	Tête de face.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Robert DEMACHY 	DEMACHY 	Robert	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 13, rue François 1er, Paris.	 13, rue François 1er, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	13	Rue François-Ier	48.8679,2.30497	48.8679	2.30497	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	194	Étude d'éclairage.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Robert DEMACHY 	DEMACHY 	Robert	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 13, rue François 1er, Paris.	 13, rue François 1er, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	13	Rue François-Ier	48.8679,2.30497	48.8679	2.30497	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	195	Éventail.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Robert DEMACHY 	DEMACHY 	Robert	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 13, rue François 1er, Paris.	 13, rue François 1er, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	13	Rue François-Ier	48.8679,2.30497	48.8679	2.30497	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	196	Zaandam.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Robert DEMACHY 	DEMACHY 	Robert	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 13, rue François 1er, Paris.	 13, rue François 1er, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	13	Rue François-Ier	48.8679,2.30497	48.8679	2.30497	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	197	Liseuse.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Robert DEMACHY 	DEMACHY 	Robert	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 13, rue François 1er, Paris.	 13, rue François 1er, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	13	Rue François-Ier	48.8679,2.30497	48.8679	2.30497	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	198	Profil.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Robert DEMACHY 	DEMACHY 	Robert	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 13, rue François 1er, Paris.	 13, rue François 1er, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	13	Rue François-Ier	48.8679,2.30497	48.8679	2.30497	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	199	Médaillon.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Robert DEMACHY 	DEMACHY 	Robert	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 13, rue François 1er, Paris.	 13, rue François 1er, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	13	Rue François-Ier	48.8679,2.30497	48.8679	2.30497	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	200	Les Tuileries l'hiver.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Robert DEMACHY 	DEMACHY 	Robert	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 13, rue François 1er, Paris.	 13, rue François 1er, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	13	Rue François-Ier	48.8679,2.30497	48.8679	2.30497	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	201	Étude.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Robert DEMACHY 	DEMACHY 	Robert	M	Photo-Club de Paris / Linked Ring	 P. C. P. - L. R. 13, rue François 1er, Paris.	 13, rue François 1er, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	13	Rue François-Ier	48.8679,2.30497	48.8679	2.30497	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	202	Paysage d'automne.	Gb.	Gb.	Procédé à la gomme bichromatée	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Jules DESCAMPS 	DESCAMPS 	Jules	M		 22, rue de la Paix, Boulogne-s.-Mer.	 22, rue de la Paix, Boulogne-s.-Mer.	France	 	Boulogne-sur-Mer	50.725555555556,1.6138888888889	50.725555555556	1.6138888888889	22	 rue de la Paix				 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	203	A L'Abreuvoir.	D. S.	Épreuve directe	Papier salé	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Henri DESMAREST 	DESMAREST 	Henri	M	Photo-Club de Paris / Société d'Excursions des Amateurs Photographes	 P. C. P. - S. A. E. 227, boulevard Saint-Germain, Paris.	 227, boulevard Saint-Germain, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	227	boulevard Saint-Germain	48.852972,2.336306	48.852972	2.336306	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	204	Régates de Dives.	D.	Épreuve directe		 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
Henri DESMAREST 	DESMAREST 	Henri	M	Photo-Club de Paris / Société d'Excursions des Amateurs Photographes	 P. C. P. - S. A. E. 227, boulevard Saint-Germain, Paris.	 227, boulevard Saint-Germain, Paris.	France	 	Paris	48.856944444444,2.3513888888889	48.856944444444	2.3513888888889	227	boulevard Saint-Germain	48.852972,2.336306	48.852972	2.336306	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	205	Inondations de la Seine, au Point-du-Jour.	A. Br.	Agrandissement	Papier au gelatino-bromure d'argent	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
